"Story","Title","Result","Date","Stability","Duration (s)"
"As a SuperAdmin, I have successfully logged in so I can see the dashboard page.","As a SuperAdmin, I want to input a valid username and a valid password so that I can see a successful login","ERROR","2023-10-02T14:13:16.9972884+07:00[Asia/Bangkok]","0.0","8.3"
